job_id,instance,size_class,method,epsilon,time_limit,output_file
Instance_5_4_2_2__LB_AP_EPS__eps_147,Instances/Tiny/Instance_5_4_2_2.txt,Tiny,lb_ap_eps,147,3600.0,results/raw/Instance_5_4_2_2__LB_AP_EPS__eps_147.csv
Instance_5_4_2_2__DECOMP_EPS__eps_147,Instances/Tiny/Instance_5_4_2_2.txt,Tiny,decomp_eps,147,3600.0,results/raw/Instance_5_4_2_2__DECOMP_EPS__eps_147.csv
Instance_5_4_2_2__CP_WWS_EPS__eps_148,Instances/Tiny/Instance_5_4_2_2.txt,Tiny,cp_wws_eps,148,3600.0,results/raw/Instance_5_4_2_2__CP_WWS_EPS__eps_148.csv
Instance_5_4_2_2__LB_AP_EPS__eps_148,Instances/Tiny/Instance_5_4_2_2.txt,Tiny,lb_ap_eps,148,3600.0,results/raw/Instance_5_4_2_2__LB_AP_EPS__eps_148.csv
Instance_5_4_2_2__DECOMP_EPS__eps_148,Instances/Tiny/Instance_5_4_2_2.txt,Tiny,decomp_eps,148,3600.0,results/raw/Instance_5_4_2_2__DECOMP_EPS__eps_148.csv
Instance_5_4_2_2__CP_WWS_EPS__eps_149,Instances/Tiny/Instance_5_4_2_2.txt,Tiny,cp_wws_eps,149,3600.0,results/raw/Instance_5_4_2_2__CP_WWS_EPS__eps_149.csv
Instance_5_4_2_2__LB_AP_EPS__eps_149,Instances/Tiny/Instance_5_4_2_2.txt,Tiny,lb_ap_eps,149,3600.0,results/raw/Instance_5_4_2_2__LB_AP_EPS__eps_149.csv
Instance_5_4_2_2__DECOMP_EPS__eps_149,Instances/Tiny/Instance_5_4_2_2.txt,Tiny,decomp_eps,149,3600.0,results/raw/Instance_5_4_2_2__DECOMP_EPS__eps_149.csv
Instance_5_5_2_0__CP_WWS_EPS__eps_164,Instances/Tiny/Instance_5_5_2_0.txt,Tiny,cp_wws_eps,164,3600.0,results/raw/Instance_5_5_2_0__CP_WWS_EPS__eps_164.csv
Instance_5_5_2_0__LB_AP_EPS__eps_164,Instances/Tiny/Instance_5_5_2_0.txt,Tiny,lb_ap_eps,164,3600.0,results/raw/Instance_5_5_2_0__LB_AP_EPS__eps_164.csv
Instance_5_5_2_0__DECOMP_EPS__eps_164,Instances/Tiny/Instance_5_5_2_0.txt,Tiny,decomp_eps,164,3600.0,results/raw/Instance_5_5_2_0__DECOMP_EPS__eps_164.csv
Instance_5_5_2_0__CP_WWS_EPS__eps_165,Instances/Tiny/Instance_5_5_2_0.txt,Tiny,cp_wws_eps,165,3600.0,results/raw/Instance_5_5_2_0__CP_WWS_EPS__eps_165.csv
Instance_5_5_2_0__LB_AP_EPS__eps_165,Instances/Tiny/Instance_5_5_2_0.txt,Tiny,lb_ap_eps,165,3600.0,results/raw/Instance_5_5_2_0__LB_AP_EPS__eps_165.csv
Instance_5_5_2_0__DECOMP_EPS__eps_165,Instances/Tiny/Instance_5_5_2_0.txt,Tiny,decomp_eps,165,3600.0,results/raw/Instance_5_5_2_0__DECOMP_EPS__eps_165.csv
Instance_5_5_2_0__CP_WWS_EPS__eps_166,Instances/Tiny/Instance_5_5_2_0.txt,Tiny,cp_wws_eps,166,3600.0,results/raw/Instance_5_5_2_0__CP_WWS_EPS__eps_166.csv
Instance_5_5_2_0__LB_AP_EPS__eps_166,Instances/Tiny/Instance_5_5_2_0.txt,Tiny,lb_ap_eps,166,3600.0,results/raw/Instance_5_5_2_0__LB_AP_EPS__eps_166.csv
Instance_5_5_2_0__DECOMP_EPS__eps_166,Instances/Tiny/Instance_5_5_2_0.txt,Tiny,decomp_eps,166,3600.0,results/raw/Instance_5_5_2_0__DECOMP_EPS__eps_166.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_120,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,120,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_120.csv
Instance_5_5_2_1__LB_AP_EPS__eps_120,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,120,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_120.csv
Instance_5_5_2_1__DECOMP_EPS__eps_120,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,120,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_120.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_121,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,121,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_121.csv
Instance_5_5_2_1__LB_AP_EPS__eps_121,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,121,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_121.csv
Instance_5_5_2_1__DECOMP_EPS__eps_121,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,121,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_121.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_122,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,122,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_122.csv
Instance_5_5_2_1__LB_AP_EPS__eps_122,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,122,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_122.csv
Instance_5_5_2_1__DECOMP_EPS__eps_122,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,122,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_122.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_123,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,123,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_123.csv
Instance_5_5_2_1__LB_AP_EPS__eps_123,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,123,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_123.csv
Instance_5_5_2_1__DECOMP_EPS__eps_123,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,123,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_123.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_124,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,124,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_124.csv
Instance_5_5_2_1__LB_AP_EPS__eps_124,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,124,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_124.csv
Instance_5_5_2_1__DECOMP_EPS__eps_124,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,124,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_124.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_125,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,125,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_125.csv
Instance_5_5_2_1__LB_AP_EPS__eps_125,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,125,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_125.csv
Instance_5_5_2_1__DECOMP_EPS__eps_125,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,125,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_125.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_126,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,126,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_126.csv
Instance_5_5_2_1__LB_AP_EPS__eps_126,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,126,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_126.csv
Instance_5_5_2_1__DECOMP_EPS__eps_126,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,126,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_126.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_127,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,127,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_127.csv
Instance_5_5_2_1__LB_AP_EPS__eps_127,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,127,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_127.csv
Instance_5_5_2_1__DECOMP_EPS__eps_127,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,127,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_127.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_128,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,128,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_128.csv
Instance_5_5_2_1__LB_AP_EPS__eps_128,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,128,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_128.csv
Instance_5_5_2_1__DECOMP_EPS__eps_128,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,128,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_128.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_129,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,129,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_129.csv
Instance_5_5_2_1__LB_AP_EPS__eps_129,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,129,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_129.csv
Instance_5_5_2_1__DECOMP_EPS__eps_129,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,129,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_129.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_130,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,130,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_130.csv
Instance_5_5_2_1__LB_AP_EPS__eps_130,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,130,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_130.csv
Instance_5_5_2_1__DECOMP_EPS__eps_130,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,130,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_130.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_131,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,131,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_131.csv
Instance_5_5_2_1__LB_AP_EPS__eps_131,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,131,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_131.csv
Instance_5_5_2_1__DECOMP_EPS__eps_131,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,131,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_131.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_132,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,132,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_132.csv
Instance_5_5_2_1__LB_AP_EPS__eps_132,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,132,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_132.csv
Instance_5_5_2_1__DECOMP_EPS__eps_132,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,132,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_132.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_133,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,133,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_133.csv
Instance_5_5_2_1__LB_AP_EPS__eps_133,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,133,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_133.csv
Instance_5_5_2_1__DECOMP_EPS__eps_133,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,133,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_133.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_134,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,134,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_134.csv
Instance_5_5_2_1__LB_AP_EPS__eps_134,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,134,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_134.csv
Instance_5_5_2_1__DECOMP_EPS__eps_134,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,134,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_134.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_135,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,135,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_135.csv
Instance_5_5_2_1__LB_AP_EPS__eps_135,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,135,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_135.csv
Instance_5_5_2_1__DECOMP_EPS__eps_135,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,135,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_135.csv
Instance_5_5_2_1__CP_WWS_EPS__eps_136,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,cp_wws_eps,136,3600.0,results/raw/Instance_5_5_2_1__CP_WWS_EPS__eps_136.csv
Instance_5_5_2_1__LB_AP_EPS__eps_136,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,lb_ap_eps,136,3600.0,results/raw/Instance_5_5_2_1__LB_AP_EPS__eps_136.csv
Instance_5_5_2_1__DECOMP_EPS__eps_136,Instances/Tiny/Instance_5_5_2_1.txt,Tiny,decomp_eps,136,3600.0,results/raw/Instance_5_5_2_1__DECOMP_EPS__eps_136.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_59,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,59,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_59.csv
Instance_6_2_2_1__LB_AP_EPS__eps_59,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,59,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_59.csv
Instance_6_2_2_1__DECOMP_EPS__eps_59,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,59,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_59.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_60,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,60,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_60.csv
Instance_6_2_2_1__LB_AP_EPS__eps_60,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,60,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_60.csv
Instance_6_2_2_1__DECOMP_EPS__eps_60,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,60,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_60.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_61,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,61,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_61.csv
Instance_6_2_2_1__LB_AP_EPS__eps_61,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,61,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_61.csv
Instance_6_2_2_1__DECOMP_EPS__eps_61,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,61,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_61.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_62,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,62,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_62.csv
Instance_6_2_2_1__LB_AP_EPS__eps_62,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,62,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_62.csv
Instance_6_2_2_1__DECOMP_EPS__eps_62,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,62,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_62.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_63,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,63,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_63.csv
Instance_6_2_2_1__LB_AP_EPS__eps_63,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,63,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_63.csv
Instance_6_2_2_1__DECOMP_EPS__eps_63,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,63,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_63.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_64,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,64,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_64.csv
Instance_6_2_2_1__LB_AP_EPS__eps_64,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,64,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_64.csv
Instance_6_2_2_1__DECOMP_EPS__eps_64,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,64,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_64.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_65,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,65,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_65.csv
Instance_6_2_2_1__LB_AP_EPS__eps_65,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,65,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_65.csv
Instance_6_2_2_1__DECOMP_EPS__eps_65,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,65,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_65.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_66,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,66,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_66.csv
Instance_6_2_2_1__LB_AP_EPS__eps_66,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,66,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_66.csv
Instance_6_2_2_1__DECOMP_EPS__eps_66,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,66,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_66.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_67,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,67,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_67.csv
Instance_6_2_2_1__LB_AP_EPS__eps_67,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,67,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_67.csv
Instance_6_2_2_1__DECOMP_EPS__eps_67,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,67,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_67.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_68,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,68,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_68.csv
Instance_6_2_2_1__LB_AP_EPS__eps_68,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,68,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_68.csv
Instance_6_2_2_1__DECOMP_EPS__eps_68,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,68,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_68.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_69,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,69,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_69.csv
Instance_6_2_2_1__LB_AP_EPS__eps_69,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,69,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_69.csv
Instance_6_2_2_1__DECOMP_EPS__eps_69,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,69,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_69.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_70,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,70,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_70.csv
Instance_6_2_2_1__LB_AP_EPS__eps_70,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,70,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_70.csv
Instance_6_2_2_1__DECOMP_EPS__eps_70,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,70,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_70.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_71,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,71,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_71.csv
Instance_6_2_2_1__LB_AP_EPS__eps_71,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,71,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_71.csv
Instance_6_2_2_1__DECOMP_EPS__eps_71,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,71,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_71.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_72,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,72,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_72.csv
Instance_6_2_2_1__LB_AP_EPS__eps_72,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,72,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_72.csv
Instance_6_2_2_1__DECOMP_EPS__eps_72,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,72,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_72.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_73,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,73,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_73.csv
Instance_6_2_2_1__LB_AP_EPS__eps_73,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,73,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_73.csv
Instance_6_2_2_1__DECOMP_EPS__eps_73,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,73,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_73.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_74,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,74,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_74.csv
Instance_6_2_2_1__LB_AP_EPS__eps_74,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,74,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_74.csv
Instance_6_2_2_1__DECOMP_EPS__eps_74,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,74,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_74.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_75,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,75,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_75.csv
Instance_6_2_2_1__LB_AP_EPS__eps_75,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,75,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_75.csv
Instance_6_2_2_1__DECOMP_EPS__eps_75,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,75,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_75.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_76,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,76,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_76.csv
Instance_6_2_2_1__LB_AP_EPS__eps_76,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,76,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_76.csv
Instance_6_2_2_1__DECOMP_EPS__eps_76,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,76,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_76.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_77,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,77,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_77.csv
Instance_6_2_2_1__LB_AP_EPS__eps_77,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,77,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_77.csv
Instance_6_2_2_1__DECOMP_EPS__eps_77,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,77,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_77.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_78,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,78,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_78.csv
Instance_6_2_2_1__LB_AP_EPS__eps_78,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,78,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_78.csv
Instance_6_2_2_1__DECOMP_EPS__eps_78,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,decomp_eps,78,3600.0,results/raw/Instance_6_2_2_1__DECOMP_EPS__eps_78.csv
Instance_6_2_2_1__CP_WWS_EPS__eps_79,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,cp_wws_eps,79,3600.0,results/raw/Instance_6_2_2_1__CP_WWS_EPS__eps_79.csv
Instance_6_2_2_1__LB_AP_EPS__eps_79,Instances/Tiny/Instance_6_2_2_1.txt,Tiny,lb_ap_eps,79,3600.0,results/raw/Instance_6_2_2_1__LB_AP_EPS__eps_79.csv
